act_hi_actinst_22,PROC_DEF_ID_,varchar
act_hi_actinst_22,PROC_INST_ID_,varchar
act_hi_actinst_22,EXECUTION_ID_,varchar
act_hi_actinst_22,ACT_ID_,varchar
act_hi_actinst_22,TASK_ID_,varchar
act_hi_actinst_22,CALL_PROC_INST_ID_,varchar
act_hi_actinst_22,ACT_NAME_,varchar
act_hi_actinst_22,ACT_TYPE_,varchar
act_hi_actinst_22,ASSIGNEE_,varchar
act_hi_actinst_22,START_TIME_,datetime
act_hi_actinst_22,END_TIME_,datetime
act_hi_actinst_22,duration_,bigint
act_hi_actinst_22,TENANT_ID_,varchar
act_hi_actinst_23,ID_,varchar
act_hi_actinst_23,PROC_DEF_ID_,varchar
act_hi_actinst_23,PROC_INST_ID_,varchar
act_hi_actinst_23,EXECUTION_ID_,varchar
act_hi_actinst_23,ACT_ID_,varchar
act_hi_actinst_23,TASK_ID_,varchar
act_hi_actinst_23,CALL_PROC_INST_ID_,varchar
act_hi_actinst_23,ACT_NAME_,varchar
act_hi_actinst_23,ACT_TYPE_,varchar
act_hi_actinst_23,ASSIGNEE_,varchar
act_hi_actinst_23,START_TIME_,datetime
act_hi_actinst_23,END_TIME_,datetime
act_hi_actinst_23,duration_,bigint
act_hi_actinst_23,TENANT_ID_,varchar
act_hi_actinst_24,ID_,varchar
act_hi_actinst_24,PROC_DEF_ID_,varchar
act_hi_actinst_24,PROC_INST_ID_,varchar
act_hi_actinst_24,EXECUTION_ID_,varchar
act_hi_actinst_24,ACT_ID_,varchar
act_hi_actinst_24,TASK_ID_,varchar
act_hi_actinst_24,CALL_PROC_INST_ID_,varchar
act_hi_actinst_24,ACT_NAME_,varchar
act_hi_actinst_24,ACT_TYPE_,varchar
act_hi_actinst_24,ASSIGNEE_,varchar
act_hi_actinst_24,START_TIME_,datetime
act_hi_actinst_24,END_TIME_,datetime
act_hi_actinst_24,duration_,bigint
act_hi_actinst_24,TENANT_ID_,varchar
act_hi_actinst_25,ID_,varchar
act_hi_actinst_25,PROC_DEF_ID_,varchar
act_hi_actinst_25,PROC_INST_ID_,varchar
act_hi_actinst_25,EXECUTION_ID_,varchar
act_hi_actinst_25,ACT_ID_,varchar
